id,question,gold_answer,gold_aliases,matched_gold,pred_text,gen_text,em,contain,f1,cosine,confidence,mean_token_entropy,max_token_entropy,argmax_token_entropy,min_token_margin,argmin_token_margin,min_chosen_prob,argmin_chosen_prob,std_logp,std_logp_last_k,n_prompt_tokens,n_gen_tokens
1888,What is measured by a Bourdon Gauge?,Pressure,"['Manometric unit', 'Absolute Pressure', 'Pressures', 'Feet sea water', 'Explosion pressure', 'Mm H2O', 'Fluids and pressure', 'Negative pressure (disambiguation)', 'Cm H2O', 'Pressure', 'Liquid pressure', 'Fluid pressure', 'Deflagration pressure', 'Pressure units', 'Kinematic pressure', 'CmHg', 'Relative pressure', 'Negative pressure', 'Scientific physical pressure', 'Water pressure', 'Units of pressure', 'Manometric pressure unit', 'Pressure (physics)', 'Unit of pressure', 'Gauge Pressure']",Pressure,Pressure,Pressure,1.0,1.0,1.0,1.0,0.8212183290429084,0.6376700735806177,1.5508100986480713,0,0.31719669699668884,0,0.5850538611412048,0,0.2408059181034633,0.2408059181034633,68,3
1910,Which London underground line provides a regular service to all Heathrow terminals?,Piccadilly,"['Piccadilly', 'Picadilly', 'Piccadilly, London']",Piccadilly,Piccadilly Line,Piccadilly Line,0.0,1.0,0.6666666666666666,0.9336856007575989,0.7880156190106061,0.4894375351335232,1.6488841772079468,0,0.10014650225639343,0,0.4084937870502472,0,0.3422709811420877,0.19227728593555943,74,6
20,Dave Gilmore and Roger Waters were in which rock group?,Pink Floyd,"['Grey Floyd', 'Pink Floyd trivia', 'The Screaming Ab Dabs', 'Pink flowd', 'The Meggadeaths', 'The Architectural Abdabs', 'PINK FLOYD', 'Pink Flod', 'Pink Floyd', 'Pink Floyd Trivia', 'The Pink Floyd', 'Notable or frequent contributors to pink floyd', 'The Tea Set', 'Pinkfloyd', 'Pi5', 'Pink floid', 'Pink Floyd (band)', 'The T Set', 'Screaming abdabs', 'Notable or frequent contributors to Pink Floyd', 'The Megadeaths', 'Pik floyd', 'The Pink Floyd Sound', 'Pink floyd', 'The T-Set', 'The Screaming Abdabs', 'Clive Metcalfe', 'Meggadeaths']",Pink Floyd,Pink Floyd,Pink Floyd,1.0,1.0,1.0,0.9999999403953552,0.9533404168371871,0.243143805260479,1.1430647373199463,0,0.7535037733614445,0,0.7956728935241699,0,0.09045860107386433,0.09045860107386433,70,5
1868,What kind of song is a Brindisi?,Drinking Song,"['Drink, Drink, Drink', 'Drinking Song']",Drinking Song,Italian wedding song,Italian wedding song,0.0,0.0,0.4,0.36267149448394775,0.5289152562754973,1.6507102429866791,4.748830795288086,0,0.03934338688850403,0,0.12581400573253632,0,0.7623262036205903,0.7623262036205903,67,5
1717,Anatomy. Where are the intercostal muscles situated?,Between the RIBS,['Between the RIBS'],Between the RIBS,Intercostal muscles located between ribs,Intercostal muscles located between ribs,0.0,1.0,0.5714285714285715,0.6506991386413574,0.7425783452269645,0.6570053798146546,2.8238677978515625,0,0.0164639949798584,0,0.2707612216472626,5,0.5071380389766464,0.49189100950494696,71,10
1298,"Which is the only sign of the Zodiac represented by an object, rather than a person or animal?",Libra,"['Libra (disambiguation)', 'Librae', 'Libra', 'Libra (album)', 'Libras (disambiguation)']",Libra,Libra,Libra,1.0,1.0,1.0,1.0000001192092896,0.5589967070287509,1.6822082687479754,3.8226537704467773,0,0.05709238350391388,0,0.232877716422081,0,0.6301503529690301,0.6301503529690301,79,3
1003,Politician Lev Davidovich Bronshtein was better known by what name?,Leon Trotsky,"['Trockij', 'Léon Bronstein-Trotsky', 'Lev Davidovich Bronstein', 'Trotskee', 'Lev Davidovitch Bronstein', 'Лев Давидович Троцкий', 'Esteban Volkov', 'Лев Троцкий', 'Léon Trotski', 'Leon Davidovich Trotsky', 'Lev Davidovich Bronshtein', 'Trotski', 'Lev Davidovich bronstein', 'Lev Trotsky', 'Leon Trotskiy', 'Murder of Trotsky', 'Trotzki', 'Liev Davidovitch Bronstein', 'Leon trotskee', 'Lev bronstien', 'Trotsky', 'Троцкий', 'Lev davidovich bronstein', 'Léon Trotsky', 'Leo Trotzki', 'Лев Дави́дович Бронште́йн', 'Leon Trotsky', 'Lev bronstein', 'Leon Troksy', 'Assassination of Trotsky', 'Lev Davidovich Trotsky', 'Leon Trotsky/Archive1', 'Leon Trotski', 'Comrade Trotsky', 'Leon Trosky', 'Murder of Leon Trotsky', 'Lev Trockij', 'Trotzky', 'Leon trotsky', 'Лeв Давидович Трóцкий', 'Trotsky and the Soviets', 'Trotskij', 'Lev Davidovich Trotzky', 'Trotskii', 'Leon Trotskij', 'Leo Trotskij', 'Leon Trotzky', 'Assassination of Leon Trotsky', 'Leo Trotsky', 'Trotskiy', 'Lev D. Bronshtein', 'Lev davidovich Bronstein']",Leon Trotsky,Grigory Yefimovich Efimov,Grigory Yefimovich Efimov,0.0,0.0,0.0,0.4147643446922302,0.7209732742345972,0.7975570285836091,3.821519374847412,0,0.07073373347520828,0,0.1797693520784378,0,0.47280754160255595,0.0812200838559314,75,13
338,"In which country was Marie Curie born? Poland, Austria or Switzerland?",Poland,"['Etymology of Poland', 'Polish state', 'Poleand', 'Rzeczpospolita Polska', 'Polland', 'ISO 3166-1:PL', 'Polskor', 'Republic of Poland', 'POLAND', 'Fourth Poland', 'Country- Poland', 'Poleland', 'Polska', 'Poland', 'Poland.', 'Pols Land', 'Polnd', 'Po land', 'Lenkija', 'Bastarnia', 'Pologne', 'PolanD', 'Polija', 'Pole land', 'Architecture of Poland', 'Ploand']",Poland,Poland,Poland,1.0,1.0,1.0,0.9999999403953552,0.9022636392534271,0.41905082762241364,0.7040743231773376,0,0.7200391665101051,0,0.8327379822731018,0,0.08018768951296806,0.08018768951296806,72,2
1364,"In Roman mythology, on which part of the body were talaria worn?",Feet,"['Foot fracture', 'Human feet', 'Foot muscles', 'Pedis', 'Dorsum of foot', 'Joints of foot', 'Plates of meat', 'Muscles of the Feet', 'Foot dorsum', 'Foot', 'Joints of the foot', 'Articulatio pedis', 'Broken foot', 'Foot (anatomy)', 'Articulationes pedis', 'Foot type', 'Insteps', 'Articulations of foot', 'Human foot', 'Foot sweat', 'Instep', 'Feet', 'Foot deformities', 'Foot taboo', 'Foot fractures']",Feet,Feet,Feet,1.0,1.0,1.0,1.0,0.4433608627736212,1.6521756929966311,4.469516754150391,0,0.0029609277844429016,0,0.09623772650957108,0,1.0809036688819886,1.0809036688819886,73,3
1458,The Florentine Girdle was a type of what?,Chastity belt,"['Girdle of chastity', 'Cb-6000', 'Florentine girdle', 'Cock cage', 'Forced chastity', 'Chastity Belt', 'Virginity belt', 'Male chastity', 'Chasity Belt', 'Anti-masturbation device', 'Penis cage', 'Chastity tube', 'Chastity girdle', 'Chastity belt', 'Chastity belts', 'Ball-trap device']",Chastity belt,unknown,unknown,0.0,0.0,0.0,0.28147822618484497,0.32024449849607783,2.9554282426834106,5.729366302490234,0,0.012428529560565948,0,0.10577196627855301,0,1.107799218967557,1.107799218967557,70,2
1498,Which Muppet from the television series shares a name with a former US President?,Grover,"['Baby Grover', ""Grover's Mommy"", 'Grover (Sesame Street)', 'Grover Monster', 'Grover', 'Super-Grover', 'Global Grover', 'Super Grover', ""Grover's Mom""]",Grover,Barney Gumble,Barney Gumble,0.0,0.0,0.0,0.4966186285018921,0.5980074728026058,1.183905404806137,3.676682233810425,0,0.028711050748825073,0,0.14612895250320435,0,0.7204330459370505,0.7204330459370505,73,5
1205,Who played Brad Pitt’s wife Theresa Mills in the film ‘Seven’?,Gwyneth Paltrow,"['Gwynyth Paltrow', 'Gwneth Paltrow', 'Gwyneth Paltro', 'Gwynnyth Paltrow', 'Apple Blythe Alison Martin', 'Gwyneth paltrow', 'Gwenneth Paltrow', 'Gwenyth Paltrow', 'Gwyneth K. Paltrow', 'Gwyneth K Paltrow', 'Gweneth Paltrow', 'Goop.com', 'Gwennyth Paltrow', 'Gwyneth Kate Paltrow', 'Gwyneth Paltrow', 'Apple Martin', 'Gwynneth Paltrow']",Gwyneth Paltrow,Melanie Griffith,Melanie Griffith,0.0,0.0,0.0,0.5092666745185852,0.5254851582999603,1.30494135171175,4.862990856170654,0,0.019422143697738647,0,0.06210897117853165,0,1.0786780617908909,1.0786780617908909,76,5
1175,During which year was Washington DC declared the capital of the USA?,1790,"['1790', 'one thousand, seven hundred and ninety']",1790,1790,1790,1.0,1.0,1.0,1.0000001192092896,0.9128053914541773,0.22117049425529936,0.6610901355743408,2,0.27387329936027527,2,0.6365931630134583,2,0.1640383140240807,0.17967561028250745,70,6
823,The town of Honiton in Devon is famous for producing what?,Lace,"['Lace', 'Lace-making', 'Real lace', 'Lacework', 'Lace making']",Lace,Honiton lace,Honiton lace,0.0,1.0,0.6666666666666666,0.7194227576255798,0.8123451810415023,0.9803609494119883,4.109941482543945,0,0.32872896268963814,0,0.37027236819267273,0,0.35626958558850175,0.06450448718084903,72,6
1462,"Noss, Unst, Lamba and Foula are part of which Scottish island group?",Shetland,"['Shetland lamb', 'Burnside, Shetland', 'Shetland Islands (council area)', 'Shetlandshire', 'County of Shetland', 'Sand, Shetland Islands', 'Shetland islands', 'Shetland (Scotland)', 'Shetland (islands council area of Scotland)', 'Shetland, Scotland', 'Shetland', 'Shetland Islands', 'County of Zetland', 'Shetland Isles', 'Ȝetland', 'Hjaltland', 'Shetland Islands council area', 'Shetlanders', 'Shetlands', 'Shetland Island', 'Shetland (council area)', 'Yetland', 'Shetland Isles council area', 'Shetland’s']",Shetland,Shetland,Shetland,1.0,1.0,1.0,1.0,0.6923353482753306,0.8725029974593781,2.3419411182403564,0,0.07078918814659119,3,0.47356998920440674,0,0.36356071081674235,0.36356071081674235,76,4
289,Who wrote The Importance Of Being Earnest?,Oscar Wilde,"['Oscar Wild', 'Flahertie', 'C. 3. 3. 3', 'Oscar Wilde', ""O'Flahertie"", 'C. 3. 3. 3.', 'O Wilde', ""Oscar O'Flahertie Wills Wilde"", ""Oscar O'flaherty Wilde"", 'Oscar wilde', 'Sebastian Melmoth', ""Oscar Fingal O'Flaherty Wills Wilde"", 'Theocritus: a villanelle', 'Oscar Wilde/Biblio', ""Oscar Fingal O'Flahertie Wills Wilde"", 'Cyril Wilde']",Oscar Wilde,Oscar Wilde,Oscar Wilde,1.0,1.0,1.0,1.0,0.9922225596267572,0.05713432945049135,0.12499834597110748,3,0.9696787055581808,3,0.9812828302383423,3,0.007175973908815895,0.007175973908815895,68,4
342,In which film was the song White Christmas first sung?,Holiday Inn,"['Great Sign', 'Holiday inn', 'Holidex', 'Wallace E. Johnson', 'Holiday Inns', 'Holiday Inn Resort Bali Benoa', 'Holiday Inn and Suites', 'Holiday Inn Resort', 'Holidayinn', 'Holiday Inns, Inc.', 'Holiday Inn', 'Express by Holiday Inn', 'Holiday Inn Hotel & Suites', 'Holiday Inn Jr.', 'Holiday Inn Select', 'Holiday Corporation']",Holiday Inn,"""White Christmas"" first sung in the film ""Holiday Inn""","""White Christmas"" first sung in the film ""Holiday Inn""",0.0,1.0,0.4,0.6050096750259399,0.7902721057438559,0.6536639207068433,3.185988426208496,0,0.0,0,0.24644485116004944,0,0.35340475598084997,0.2794797607213558,69,17
1077,A Violent Storm is which number on the Beaufort Scale?,11,"['11', 'eleven']",11,12,12,0.0,0.0,0.0,0.835770308971405,0.5859216633050807,1.4260221719741821,3.0448150634765625,0,0.1766825020313263,2,0.38751310110092163,0,0.3772776609141826,0.3772776609141826,72,4
1412,"What is the title of the 18th Century novel by Lawrence Sterne, which was published in nine volumes?",(The Life and Opinions of) Tristram Shandy (Gentleman),"['Shandean', 'The Life And Opinions Of Tristram', 'Life and Opinions of Tristram Shandy, Gentleman', 'The Life and Opinions of Tristram Shandy Gentleman', 'The Life and Opinions Of Tristram Shandy Gentleman', 'Mrs Bridget', '(The Life and Opinions of) Tristram Shandy (Gentleman)', 'Life and Opinions of Tristram Shandy', 'Tristram Shandy', 'Uncle Toby Shandy', 'Tristram Shandy (novel)', 'The Life and Opinions of Tristram Shandy, Gent.', 'The Life & Opinions of Tristram Shandy, Gentleman', 'Tristam Shandy', 'The Life And Opinions Of Tristram Shandy', 'Widow Wadman', 'The Life and Opinions of Tristram Shandy, Gentleman', 'Uncle Toby', 'Walter Shandy']",Tristram Shandy,"The title of the 18th Century novel by Lawrence Sterne, which was published in nine volumes, is ""Tristram Shandy.""","The title of the 18th Century novel by Lawrence Sterne, which was published in nine volumes, is ""Tristram Shandy.""",0.0,1.0,0.3,0.6584905385971069,0.8810975512644612,0.2941987077816344,2.3527400493621826,0,0.030952036380767822,15,0.3105502724647522,0,0.2609456217420811,0.2009587977392543,81,31
1431,"In politics and economics, ‘what’ Wednesday refers to 16th September 1992, when the British government was forced to withdraw the pound sterling from the European Rate Mechanism, after they were unable to keep it above its agreed lower limit?",Black Wednesday,"['List of Black Wednesdays', 'Black Wednesday (disambiguation)', 'Erm crisis', 'White Wednesday', 'ERM crisis', 'UK currency crisis', 'Black Wednesday', 'White wednesday', 'Black wednesday']",Black Wednesday,what Wednesday,what Wednesday,0.0,0.0,0.5,0.7170761227607727,0.803533613273947,0.7526912918314338,2.6432108879089355,0,0.282976359128952,0,0.40172645449638367,0,0.3495066732863068,0.3495066732863068,116,5
1894,Which American called the Daily Mail ‘the worst kind of tabloid’?,George Clooney,"['Max (pig)', 'George T. Clooney', 'List of George Clooney awards and nominations', 'George T Clooney', 'George Cloony', 'George Clooney', 'George Klooney', 'George Timothy Clooney', 'Goerge Clooney', 'George timothy clooney', 'The Challenge (2011 film)', 'George clooney', 'Clooney, George']",George Clooney,Donald Trump,Donald Trump,0.0,0.0,0.0,0.40761056542396545,0.5610298739100145,1.473038025200367,4.169729232788086,0,0.016248390078544617,0,0.1815672069787979,0,0.7977241596510799,0.7977241596510799,73,3
1352,Labour Day is celebrated in France during which month of the year?,May,"['㋄', 'May sickness', 'May', 'Veliki traven', 'May (month)', 'Month May']",May,May,May,1.0,1.0,1.0,0.9999999403953552,0.8533085575501277,0.622682124376297,1.0115282535552979,0,0.6503420621156693,0,0.7521320581436157,0,0.12620935030281544,0.12620935030281544,70,2
1825,Who had a hit in 1966 with When a Man Loves a Woman?,Percy Sledge,"['Percy sledge', 'Percey Sledge', 'My Special Prayer', 'Percy Sledge']",Percy Sledge,Percy Sledge,Percy Sledge,1.0,1.0,1.0,1.0,0.8357592858555287,0.6956932492787018,2.938082695007324,0,0.36886944621801376,0,0.4525902271270752,0,0.30891910190128297,0.30891910190128297,76,5
659,Who was the second wife of Henry VIII?,Anne Boleyn,"['Anne Boylen', 'Anne Bullen', 'Anne boelyn', 'Anne Boullant', 'Ann Boleyn', 'Anne Boleyn, 1st Marchioness of Pembroke', 'Anne Boelyn', 'Ann Bullen', 'Anne Boleyn', 'Anna Bollina', 'Queen Anne Boleyn', 'Anne Bolyn', 'Anne boleyn', 'Anne bolyn']",Anne Boleyn,Anne Boleyn,Anne Boleyn,1.0,1.0,1.0,1.0,0.8424606132457725,0.3356968225045421,1.031797170639038,0,0.08600795269012451,0,0.503055989742279,0,0.26124545743862565,0.26124545743862565,66,5
134,Mickey Braddock in the 50s series Circus Boy found fame with which surname in which pop band?,Mickey Dolenz (The Monkees),['Mickey Dolenz (The Monkees)'],Mickey Dolenz (The Monkees),Mickey Braddock in the 50s series Circus Boy found fame with the surname Braddock in the pop band The Beatles.,Mickey Braddock in the 50s series Circus Boy found fame with the surname Braddock in the pop band The Beatles.,0.0,0.0,0.10526315789473684,0.5663500428199768,0.7951174356586126,0.7690884209087017,4.699930191040039,28,0.06256318092346191,20,0.12038306891918182,28,0.49323306045200516,0.8274061354344674,82,32
357,In which capital city would you find Charles Bridge and Wenceslas Square?,Prague,"['City of Prague', 'Prauge', 'Wards of Prague', 'Prague, Czechoslovakia', 'Prahou', 'Prague ,Czech Republic', 'Prague, Bohemia', 'Prague (Czech Republic)', 'Prague, Czechia', 'NUTS Prague', 'Praha, Czech Republic', 'Praha', 'Capital city of the Czech Republic', 'UN/LOCODE:CZPRG', 'Capital of the Czech Republic', 'Europe/Prague', 'Praque', 'Prague tourism', 'Prague, Bohemia, Czech Republic', 'Greater Prague', 'NUTS Praha', 'Prague', 'Prahy', 'Historic Centre of Prague', 'Hlavní město Praha', 'Capital of Czech Republic', 'Prague, Czech Republic', 'CZPRG']",Prague,Prague,Prague,1.0,1.0,1.0,1.0,0.9696677601374865,0.17888033287211633,0.31621435284614563,2,0.9030506648123264,2,0.9406827092170715,2,0.02494897923484412,0.02494897923484412,72,3
1336,What is the young of a hawk called?,Eyas,"['Falco (bird)', 'Falcons', 'Tiercel', 'Tarse', 'Falco (genus)', 'Eyass', 'Falcon', 'Tercel', 'Eyas']",Eyas,Egg,Egg,0.0,0.0,0.0,0.3808014690876007,0.5171680027302257,1.6136418879032135,3.799510955810547,0,0.061389751732349396,0,0.1732453554868698,0,0.7747367314561718,0.7747367314561718,68,3
1637,The song ‘White Dress’ by Kanye West is from which 2012 martial arts film?,The Man With the Iron Fists,"['The Man with the Iron Fist', 'The Man With the Iron Fists', 'The Man with the Iron Fists']",The Man With the Iron Fists,unknown,unknown,0.0,0.0,0.0,0.18680253624916077,0.6532093550578998,1.5626546144485474,3.0608932971954346,0,0.23346057534217834,0,0.4306066930294037,0,0.4167025163769722,0.4167025163769722,82,2
393,What was the nickname given to premiership footballer Neil Ruddock?,Razor,"['Electric shaver', 'Disposable blades', 'Razor', 'Disposable razor', 'Electric razor', 'Electric dry shaver', 'Razor cut', 'Razor blades', 'Electric razors', 'Beard shaver', 'Razor blade', 'Razors', 'Razor Cut']",Razor,"""The Welsh Wizard""","""The Welsh Wizard""",0.0,0.0,0.0,0.13656418025493622,0.4012179851520046,2.3367653097957373,5.927457809448242,2,0.003589283674955368,2,0.030546311289072037,2,1.129226102121345,0.3577978255317309,72,8
1145,Andy Coulson resigned as editor of which British newspaper in 2007?,News of the World,"['The News Of The World', 'News of the Screws', 'Screws of the World', 'The News of the World', 'News of the World', 'The News of The World', 'News Of The World', 'Keith Gladdis', 'News of the world']",News of the World,News of the Week,News of the Week,0.0,0.0,0.6666666666666666,0.6880962252616882,0.7153858777869605,0.8949964329600334,2.0240845680236816,4,0.020162910223007202,4,0.3327927589416504,4,0.40134780603699904,0.40134780603699904,76,5
454,"The 1955 comedy movie We're No Angels centred on three escaped convicts. Peter Ustinov and Aldo Ray were two, but who played the third?",Humphrey Bogart,"['Humphrey boggart', 'Stephen Bogart', 'Humphrey bogart', 'Humphry Bogart', 'Humphrey DeForest Bogart', 'Tennis anyone', 'Bogart', 'Humphrey Bogart', 'Humprey Bogart']",Humphrey Bogart,"Peter Ustinov, Aldo Ray, unknown","Peter Ustinov, Aldo Ray, unknown",0.0,0.0,0.0,0.24932311475276947,0.6498631681651055,1.0660013792500347,4.997097969055176,0,0.026891402900218964,0,0.09244404733181,0,0.7330547331824342,0.5605943306517834,98,12
44,Which musician founded the Red Hot Peppers?,Jelly Roll Morton,"['Ferdinand Joseph La Menthe', 'Louise Monette', 'Ferdinand Morton', 'Ferdinand %22Jelly Roll%22 Morton', 'F.P. Lamothe', 'Ferdinand Lamothe', 'Jellyroll Morton', 'Ferdinand Joseph Morton', 'Joseph Ferdinand Morton', 'Ferdinand Joseph Lamothe', 'Jelly-Roll Morton', 'Jelly Roll Morton']",Jelly Roll Morton,John Lennon,John Lennon,0.0,0.0,0.0,0.5322122573852539,0.6325806375009833,1.0857961485162377,3.5141866207122803,0,0.0,0,0.14623096585273743,0,0.741116138905181,0.741116138905181,67,5
728,"Apart from English, what is the official language of Canada?",French,"['Français', 'Francaise', 'The French', 'Frenchness', 'French', 'Francais', 'French (disambiguation)', 'Frrench']",French,French,French,1.0,1.0,1.0,1.0,0.870135659652909,0.6699333786964417,1.0741946697235107,0,0.7140283361077309,0,0.7847782373428345,0,0.10324800573289394,0.10324800573289394,70,2
1584,The Formula One Sepang International Circuit is in which country?,Malaysia,"['Etymology of Malaysia', '马来西亚', 'Malasia', 'Malaysia sports', 'Federation of Malaysia', 'Malay Kingdom', 'ماليزيا', 'Maylasia', 'ISO 3166-1:MY', 'Persekutuan Malaysia', 'Name of Malaysia', 'Malayasia', 'Malaysian Kingdom', 'Malyasia', ""M'sia"", 'Maylaysia', 'Federation state of Malaysia', 'Kingdom of Malaysia', 'Malaixiya', 'Malaisia', 'Malaisie', 'MALAYSIA', 'Malaysian Federation', 'Malaysia', 'மலேசியா', 'Republic of Malaysia']",Malaysia,Malaysia,Malaysia,1.0,1.0,1.0,1.0000001192092896,0.9748460037638187,0.16454288021971783,0.42256107926368713,0,0.9169119838625193,0,0.9345726370811462,0,0.030003834036723687,0.030003834036723687,70,3
25,Men Against the Sea and Pitcairn's Island were two sequels to what famous novel?,Mutiny On The Bounty,"['HMS Bounty mutineers', 'Mutiny on the Bounty', 'Mutiny on Bounty', 'Mutiny On The Bounty', 'Mutiny on the Bounty (history)', 'Mutiny on the bounty', 'Bounty (vessel)', 'Thomas Ledward']",Mutiny On The Bounty,Robinson Crusoe,Robinson Crusoe,0.0,0.0,0.0,0.357051819562912,0.674135209519781,0.861178737206501,4.02801513671875,0,0.03189965337514877,0,0.14421232044696808,0,0.7711440441279456,0.7711440441279456,79,5
691,Which ‘A’ means in the open air?,Al fresco,"['Al-fresco', 'Alfresco', 'Al fresco', 'Alfresco (disambiguation)']",Al fresco,Airstrip,Airstrip,0.0,0.0,0.0,0.3479856848716736,0.3077161801750072,2.6342369690537453,5.16787052154541,1,0.004372522234916687,1,0.07216928899288177,1,0.9767597943731472,0.9767597943731472,67,4
60,Richard Daley was mayor of which city for 21 years?,Chicago,"['Chi-Beria', 'Sayre language academy', 'Chicago', 'Chicago, Illinois', 'Hog Butcher for the World', 'Land of smelly onions', 'Ariel Community Academy', 'The weather in Chicago', 'Chicago, Illinois, U.S.A.', 'Chicago, Illionis', 'Near North Montessori', 'Religion in Chicago', 'Chicago Finance Committee', 'The Paris of America', 'The city of Chicago', 'City of Chicago', 'List of sister cities of Chicago', 'UN/LOCODE:USCHI', 'Chicago theatre scene', 'Chicago, WI', 'The City of Broad Shoulders', 'City of Broad Shoulders', 'Sister Cities of Chicago', 'Chicago il', 'Chicago, Illinois, USA', 'Performing arts in Chicago', 'Chicago Transportation Committee', 'Chicago, Wisconsin', 'City of chicago', 'Chicago theater scene', 'Chicago, Il', 'Chicago, IL.', 'Chicago, Ill.', 'City of Chicago, Illinois', 'Chi town', 'Chicago, United States', 'Chicago (Ill.)', 'Transport in Chicago', 'Chicago, Illinois, United States', 'Chicago (IL)', 'USCHI', 'Chichago', 'Chcago', 'Chicago, Illinois, U.S.', 'Sister Cities Chicago', 'Chicago, USA', 'Chi City', 'Chicago, IL', 'Chi-Town', 'Chicago theatre', 'Paris of America', 'Chicago, Illinois, US', 'Chicago Illinois', 'The city of Chicago, Illinois', 'Sister cities of Chicago']",Chicago,Chicago,Chicago,1.0,1.0,1.0,1.0,0.9651993928733912,0.26438961923122406,0.3367907702922821,0,0.9472253173589706,0,0.9566035270690918,0,0.008945737034082413,0.008945737034082413,72,2
1339,Who was declared Model of the Millennium by Vogue editor Anna Wintour?,Gisele Bundchen,"['Gisele Buendchen', 'Gisele Caroline Nonnenmacher Bündchen', 'Olivia Palito', 'Gisele Buendchen Stock Index', 'Gisele Bundchen', 'Gisele Caroline Nonnenmacher Bundchen', 'Gisele Bündchen Stock Index', 'Olívia Palito', 'Bundchen', 'Gisele bündchen', 'Vida (dog)', 'Gisele Caroline Nonnenmacher Buendchen', 'Gisele Bundchen Stock Index', 'Gisele Bündchen', 'Gisele (singer)', 'Giselle Bundchen']",Gisele Bundchen,Unknown,Unknown,0.0,0.0,0.0,0.28900766372680664,0.5347012251163822,1.6073095096896093,4.550127029418945,0,0.06859283149242401,0,0.15943770110607147,0,0.855788833527355,0.855788833527355,76,3
660,Which actor does the interviewing in 'Interview with a Vampire'?,Christian Slater,['Christian Slater'],Christian Slater,Johnny Depp,Johnny Depp,0.0,0.0,0.0,0.43281829357147217,0.6070941609408628,1.2501928716374096,4.493140697479248,0,0.07784165441989899,0,0.14752981066703796,0,0.8174130833859873,0.8174130833859873,74,4
1370,How many times did Actress Zsa Zsa Gabor marry?,Nine,"['9', 'nine', 'Nine']",Nine,8,8,0.0,0.0,0.0,0.794776201248169,0.48525490900230767,1.5053282976150513,2.211796760559082,0,0.01353086531162262,1,0.2233296036720276,1,0.5871094248533473,0.5871094248533473,71,3
572,"The lyric Always sunny in a rich man's world', is from which song?","Money, Money, Money","['Money Money Money', 'Money, Money, Money']","Money, Money, Money",Always Sunny in a Rich Man's World,Always Sunny in a Rich Man's World,0.0,0.0,0.0,0.3168269395828247,0.8515751590447677,0.5508518945425749,2.68215012550354,0,0.13763797283172607,1,0.4941990077495575,0,0.23399871375620526,0.05728718485102219,79,11
1958,Curacao was a colony of which country?,The Netherlands,"['NETHERLANDS', 'The netherland', 'Nederlandia', 'Climate of the Netherlands', 'Administrative divisions of the netherlands', 'The Netheralands', 'Nyderlandai', 'Northern Netherlands', 'Holland (country)', 'Administrative divisions of the Netherlands', 'The Netherlands', 'Netherlands', 'Pays-Bas', 'Netherlands, (Dut/Hol)', 'ISO 3166-1:NL', 'Olanda', 'Netherlands/HistoryTalk', 'Capitals of Holland', 'Neatherlands', 'The netherlands', 'Dutch inhabitants', 'Netherlands, The', 'European Netherlands', 'Subdivisions of the Netherlands', 'Mainland Netherlands', 'Metropolitan Netherlands', 'Nehterlands', 'Netherlands (European territory)']",The Netherlands,Netherlands,Netherlands,1.0,1.0,1.0,1.0000001192092896,0.7010568580665488,1.212865225970745,2.2304980754852295,0,0.4173770844936371,0,0.5051608681678772,0,0.32771208975464106,0.32771208975464106,68,2
119,In the late 60s Owen Finlay MacLaren pioneered what useful item for parents of small chldren?,Baby Buggy,"['Baby Buggy', 'Baby buggy']",Baby Buggy,baby carrier,baby carrier,0.0,0.0,0.5,0.5320414304733276,0.25553885115436115,3.4583975970745087,6.4348249435424805,0,0.025411086156964302,0,0.05280699580907822,0,1.0745971708678768,1.0745971708678768,84,4
203,Which writer and politician became Lord Tweedsmuir?,John Buchan,"['John Scantlebury Blenkiron', 'Buchan, John, Sir', 'Buchanesque', 'John Blenkiron', 'John Buchan, Baron Tweedsmuir', 'John Buchan', 'John, Sir Buchan', 'Sir John Buchan', 'Buchan, John', 'Lord Tweedsmuir', 'John Buchan, 1st Baron Tweedsmuir', 'Baron Tweedsmuir of Elsfield', 'John S. Blenkiron']",John Buchan,John Buchan,John Buchan,1.0,1.0,1.0,1.0000001192092896,0.708490202291626,0.9465000465224875,3.1068215370178223,0,0.12396849691867828,0,0.2881532907485962,0,0.521550696528188,0.521550696528188,68,4
